match_id,date,season,team,opponent,won_match,matches_before,wins_before,win_pct_before,home_win_pct_before,away_win_pct_before,prev_season_win_pct,prev_home_win_pct,prev_away_win_pct,prev_bat_first_win_pct,last_3_wins,won_toss,toss_winner_at_home,batting_first,is_home
980991,15/05/2016,2016,Kings XI Punjab,Sunrisers Hyderabad,0,11,4,0.363636364,0.333333333,0.4,0,0,0,0,2,1,1,1,1
980991,15/05/2016,2016,Sunrisers Hyderabad,Kings XI Punjab,1,11,7,0.636363636,1,0.555555556,0,0,0,0,2,0,1,0,0
980993,15/05/2016,2016,Delhi Daredevils,Mumbai Indians,0,10,6,0.6,0.6,0.6,0,0,0,0,1,1,0,0,0
980993,15/05/2016,2016,Mumbai Indians,Delhi Daredevils,1,12,6,0.5,0.5,0.5,0,0,0,0,1,0,0,1,0
980995,16/05/2016,2016,Kolkata Knight Riders,Royal Challengers Bangalore,0,11,7,0.636363636,0.6,0.666666667,0,0,0,0,2,0,0,1,1
980995,16/05/2016,2016,Royal Challengers Bangalore,Kolkata Knight Riders,1,11,5,0.454545455,0.5,0.4,0,0,0,0,2,1,0,0,0
980997,17/05/2016,2016,Delhi Daredevils,Rising Pune Supergiants,0,11,6,0.545454545,0.6,0.5,0,0,0,0,1,0,0,1,0
980997,17/05/2016,2016,Rising Pune Supergiants,Delhi Daredevils,1,12,3,0.25,0,0.375,0,0,0,0,0,1,0,0,0
980999,18/05/2016,2016,Kings XI Punjab,Royal Challengers Bangalore,0,12,4,0.333333333,0.285714286,0.4,0,0,0,0,1,1,0,0,0
980999,18/05/2016,2016,Royal Challengers Bangalore,Kings XI Punjab,1,12,6,0.5,0.5,0.5,0,0,0,0,2,0,0,1,1
981001,19/05/2016,2016,Gujarat Lions,Kolkata Knight Riders,1,12,7,0.583333333,0.4,0.714285714,0,0,0,0,1,1,1,0,1
981001,19/05/2016,2016,Kolkata Knight Riders,Gujarat Lions,0,12,7,0.583333333,0.5,0.666666667,0,0,0,0,1,0,1,1,0
981003,20/05/2016,2016,Delhi Daredevils,Sunrisers Hyderabad,1,12,6,0.5,0.6,0.428571429,0,0,0,0,1,1,1,0,1
981003,20/05/2016,2016,Sunrisers Hyderabad,Delhi Daredevils,0,12,8,0.666666667,1,0.6,0,0,0,0,2,0,1,1,0
981005,21/05/2016,2016,Kings XI Punjab,Rising Pune Supergiants,0,13,4,0.307692308,0.285714286,0.333333333,0,0,0,0,1,1,0,1,0
981005,21/05/2016,2016,Rising Pune Supergiants,Kings XI Punjab,1,13,4,0.307692308,0,0.444444444,0,0,0,0,1,0,0,0,0
981007,21/05/2016,2016,Gujarat Lions,Mumbai Indians,1,13,8,0.615384615,0.5,0.714285714,0,0,0,0,2,1,1,0,1
981007,21/05/2016,2016,Mumbai Indians,Gujarat Lions,0,13,7,0.538461538,0.5,0.555555556,0,0,0,0,2,0,1,1,0
981009,22/05/2016,2016,Kolkata Knight Riders,Sunrisers Hyderabad,1,13,7,0.538461538,0.5,0.571428571,0,0,0,0,1,0,0,1,1
981009,22/05/2016,2016,Sunrisers Hyderabad,Kolkata Knight Riders,0,13,8,0.615384615,1,0.545454545,0,0,0,0,1,1,0,0,0
981011,22/05/2016,2016,Delhi Daredevils,Royal Challengers Bangalore,0,13,7,0.538461538,0.666666667,0.428571429,0,0,0,0,1,0,0,1,1
981011,22/05/2016,2016,Royal Challengers Bangalore,Delhi Daredevils,1,13,7,0.538461538,0.571428571,0.5,0,0,0,0,3,1,0,0,0
981013,24/05/2016,2016,Gujarat Lions,Royal Challengers Bangalore,0,14,9,0.642857143,0.571428571,0.714285714,0,0,0,0,2,0,1,1,0
981013,24/05/2016,2016,Royal Challengers Bangalore,Gujarat Lions,1,14,8,0.571428571,0.571428571,0.571428571,0,0,0,0,3,1,1,0,1
981015,25/05/2016,2016,Kolkata Knight Riders,Sunrisers Hyderabad,0,14,8,0.571428571,0.571428571,0.571428571,0,0,0,0,1,1,0,0,0
981015,25/05/2016,2016,Sunrisers Hyderabad,Kolkata Knight Riders,1,14,8,0.571428571,1,0.5,0,0,0,0,1,0,0,1,0
981017,27/05/2016,2016,Gujarat Lions,Sunrisers Hyderabad,0,15,9,0.6,0.571428571,0.625,0,0,0,0,2,0,0,1,0
981017,27/05/2016,2016,Sunrisers Hyderabad,Gujarat Lions,1,15,9,0.6,1,0.538461538,0,0,0,0,1,1,0,0,0
981019,29/05/2016,2016,Royal Challengers Bangalore,Sunrisers Hyderabad,0,15,9,0.6,0.625,0.571428571,0,0,0,0,3,0,0,0,1
981019,29/05/2016,2016,Sunrisers Hyderabad,Royal Challengers Bangalore,1,16,10,0.625,1,0.571428571,0,0,0,0,2,1,0,1,0
1082591,5/04/2017,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1082591,5/04/2017,2017,Sunrisers Hyderabad,Royal Challengers Bangalore,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1082592,6/04/2017,2017,Mumbai Indians,Rising Pune Supergiants,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1082592,6/04/2017,2017,Rising Pune Supergiants,Mumbai Indians,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1082593,7/04/2017,2017,Gujarat Lions,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1082593,7/04/2017,2017,Kolkata Knight Riders,Gujarat Lions,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1082594,8/04/2017,2017,Kings XI Punjab,Rising Pune Supergiants,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1082594,8/04/2017,2017,Rising Pune Supergiants,Kings XI Punjab,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
1082595,8/04/2017,2017,Delhi Daredevils,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1082595,8/04/2017,2017,Royal Challengers Bangalore,Delhi Daredevils,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
1082596,9/04/2017,2017,Gujarat Lions,Sunrisers Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1082596,9/04/2017,2017,Sunrisers Hyderabad,Gujarat Lions,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
1082597,9/04/2017,2017,Kolkata Knight Riders,Mumbai Indians,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
1082597,9/04/2017,2017,Mumbai Indians,Kolkata Knight Riders,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
1082598,10/04/2017,2017,Kings XI Punjab,Royal Challengers Bangalore,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1082598,10/04/2017,2017,Royal Challengers Bangalore,Kings XI Punjab,0,2,1,0.5,1,0,0,0,0,0,0,1,0,1,0
1082599,11/04/2017,2017,Delhi Daredevils,Rising Pune Supergiants,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1082599,11/04/2017,2017,Rising Pune Supergiants,Delhi Daredevils,0,2,1,0.5,1,0,0,0,0,0,0,1,1,0,1
1082600,12/04/2017,2017,Mumbai Indians,Sunrisers Hyderabad,1,2,1,0.5,1,0,0,0,0,0,0,1,1,0,1
1082600,12/04/2017,2017,Sunrisers Hyderabad,Mumbai Indians,0,2,2,1,0,1,0,0,0,0,0,0,1,1,0
1082601,13/04/2017,2017,Kings XI Punjab,Kolkata Knight Riders,0,2,2,1,1,0,0,0,0,0,0,0,1,1,0
1082601,13/04/2017,2017,Kolkata Knight Riders,Kings XI Punjab,1,2,1,0.5,0,0.5,0,0,0,0,0,1,1,0,1
1082602,14/04/2017,2017,Mumbai Indians,Royal Challengers Bangalore,1,3,2,0.666666667,1,0,0,0,0,0,2,1,0,0,0
1082602,14/04/2017,2017,Royal Challengers Bangalore,Mumbai Indians,0,3,1,0.333333333,1,0,0,0,0,0,1,0,0,1,1
1082603,14/04/2017,2017,Gujarat Lions,Rising Pune Supergiants,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1
1082603,14/04/2017,2017,Rising Pune Supergiants,Gujarat Lions,0,3,1,0.333333333,0.5,0,0,0,0,0,1,0,1,1,0
1082604,15/04/2017,2017,Kolkata Knight Riders,Sunrisers Hyderabad,1,3,2,0.666666667,1,0.5,0,0,0,0,2,0,0,1,1
1082604,15/04/2017,2017,Sunrisers Hyderabad,Kolkata Knight Riders,0,3,2,0.666666667,0,0.666666667,0,0,0,0,2,1,0,0,0
1082605,15/04/2017,2017,Delhi Daredevils,Kings XI Punjab,1,2,1,0.5,0,0.5,0,0,0,0,0,1,1,1,1
1082605,15/04/2017,2017,Kings XI Punjab,Delhi Daredevils,0,3,2,0.666666667,1,0,0,0,0,0,2,0,1,0,0
1082606,16/04/2017,2017,Gujarat Lions,Mumbai Indians,0,3,1,0.333333333,0.5,0,0,0,0,0,1,0,1,1,0
1082606,16/04/2017,2017,Mumbai Indians,Gujarat Lions,1,4,3,0.75,1,0.5,0,0,0,0,3,1,1,0,1
1082607,16/04/2017,2017,Rising Pune Supergiants,Royal Challengers Bangalore,1,4,1,0.25,0.5,0,0,0,0,0,0,0,1,1,0
1082607,16/04/2017,2017,Royal Challengers Bangalore,Rising Pune Supergiants,0,4,1,0.25,0.5,0,0,0,0,0,1,1,1,0,1
1082608,17/04/2017,2017,Delhi Daredevils,Kolkata Knight Riders,0,3,2,0.666666667,1,0.5,0,0,0,0,2,1,1,1,1
1082608,17/04/2017,2017,Kolkata Knight Riders,Delhi Daredevils,1,4,3,0.75,1,0.5,0,0,0,0,2,0,1,0,0
1082609,17/04/2017,2017,Kings XI Punjab,Sunrisers Hyderabad,0,4,2,0.5,1,0,0,0,0,0,1,1,0,0,0
1082609,17/04/2017,2017,Sunrisers Hyderabad,Kings XI Punjab,1,4,2,0.5,0,0.5,0,0,0,0,1,0,0,1,0
1082610,18/04/2017,2017,Gujarat Lions,Royal Challengers Bangalore,0,4,1,0.25,0.5,0,0,0,0,0,1,1,1,0,1
1082610,18/04/2017,2017,Royal Challengers Bangalore,Gujarat Lions,1,5,1,0.2,0.333333333,0,0,0,0,0,0,0,1,1,0
1082611,19/04/2017,2017,Delhi Daredevils,Sunrisers Hyderabad,0,4,2,0.5,0.5,0.5,0,0,0,0,2,0,0,0,0
1082611,19/04/2017,2017,Sunrisers Hyderabad,Delhi Daredevils,1,5,3,0.6,0,0.6,0,0,0,0,1,1,0,1,0
1082612,20/04/2017,2017,Kings XI Punjab,Mumbai Indians,0,5,2,0.4,1,0,0,0,0,0,0,0,0,1,1
1082612,20/04/2017,2017,Mumbai Indians,Kings XI Punjab,1,5,4,0.8,1,0.5,0,0,0,0,3,1,0,0,0
1082613,21/04/2017,2017,Gujarat Lions,Kolkata Knight Riders,1,5,1,0.2,0.333333333,0,0,0,0,0,1,1,0,0,0
1082613,21/04/2017,2017,Kolkata Knight Riders,Gujarat Lions,0,5,4,0.8,1,0.666666667,0,0,0,0,3,0,0,1,1
1082614,22/04/2017,2017,Delhi Daredevils,Mumbai Indians,0,5,2,0.4,0.5,0.333333333,0,0,0,0,1,1,0,0,0
1082614,22/04/2017,2017,Mumbai Indians,Delhi Daredevils,1,6,5,0.833333333,1,0.666666667,0,0,0,0,3,0,0,1,1
1082615,22/04/2017,2017,Rising Pune Supergiants,Sunrisers Hyderabad,1,5,2,0.4,0.5,0.333333333,0,0,0,0,1,1,1,0,1
1082615,22/04/2017,2017,Sunrisers Hyderabad,Rising Pune Supergiants,0,6,4,0.666666667,0,0.666666667,0,0,0,0,2,0,1,1,0
1082616,23/04/2017,2017,Gujarat Lions,Kings XI Punjab,0,6,2,0.333333333,0.333333333,0.333333333,0,0,0,0,1,1,1,0,1
1082616,23/04/2017,2017,Kings XI Punjab,Gujarat Lions,1,6,2,0.333333333,0.666666667,0,0,0,0,0,0,0,1,1,0
1082617,23/04/2017,2017,Kolkata Knight Riders,Royal Challengers Bangalore,1,6,4,0.666666667,0.666666667,0.666666667,0,0,0,0,2,0,0,1,1
1082617,23/04/2017,2017,Royal Challengers Bangalore,Kolkata Knight Riders,0,6,2,0.333333333,0.333333333,0.333333333,0,0,0,0,1,1,0,0,0
1082618,24/04/2017,2017,Mumbai Indians,Rising Pune Supergiants,0,7,6,0.857142857,1,0.666666667,0,0,0,0,3,1,1,0,1
1082618,24/04/2017,2017,Rising Pune Supergiants,Mumbai Indians,1,6,3,0.5,0.666666667,0.333333333,0,0,0,0,2,0,1,1,0
1082620,26/04/2017,2017,Kolkata Knight Riders,Rising Pune Supergiants,1,7,5,0.714285714,0.75,0.666666667,0,0,0,0,2,1,0,0,0
1082620,26/04/2017,2017,Rising Pune Supergiants,Kolkata Knight Riders,0,7,4,0.571428571,0.666666667,0.5,0,0,0,0,3,0,0,1,1
1082621,27/04/2017,2017,Gujarat Lions,Royal Challengers Bangalore,1,7,2,0.285714286,0.25,0.333333333,0,0,0,0,1,1,0,0,0
1082621,27/04/2017,2017,Royal Challengers Bangalore,Gujarat Lions,0,7,2,0.285714286,0.333333333,0.25,0,0,0,0,1,0,0,1,1
1082622,28/04/2017,2017,Delhi Daredevils,Kolkata Knight Riders,0,6,2,0.333333333,0.5,0.25,0,0,0,0,0,0,1,1,0
1082622,28/04/2017,2017,Kolkata Knight Riders,Delhi Daredevils,1,8,6,0.75,0.75,0.75,0,0,0,0,2,1,1,0,1
1082623,28/04/2017,2017,Kings XI Punjab,Sunrisers Hyderabad,0,7,3,0.428571429,0.666666667,0.25,0,0,0,0,1,1,1,0,1
1082623,28/04/2017,2017,Sunrisers Hyderabad,Kings XI Punjab,1,7,4,0.571428571,0,0.571428571,0,0,0,0,2,0,1,1,0
1082624,29/04/2017,2017,Rising Pune Supergiants,Royal Challengers Bangalore,1,8,4,0.5,0.5,0.5,0,0,0,0,2,0,0,1,1
1082624,29/04/2017,2017,Royal Challengers Bangalore,Rising Pune Supergiants,0,8,2,0.25,0.25,0.25,0,0,0,0,1,1,0,0,0
1082626,30/04/2017,2017,Delhi Daredevils,Kings XI Punjab,0,7,2,0.285714286,0.5,0.2,0,0,0,0,0,0,1,1,0
1082626,30/04/2017,2017,Kings XI Punjab,Delhi Daredevils,1,8,3,0.375,0.5,0.25,0,0,0,0,1,1,1,0,1
1082627,30/04/2017,2017,Kolkata Knight Riders,Sunrisers Hyderabad,0,9,7,0.777777778,0.8,0.75,0,0,0,0,3,1,0,0,0
1082627,30/04/2017,2017,Sunrisers Hyderabad,Kolkata Knight Riders,1,8,5,0.625,0,0.625,0,0,0,0,2,0,0,1,0
1082628,1/05/2017,2017,Mumbai Indians,Royal Challengers Bangalore,1,8,6,0.75,0.8,0.666666667,0,0,0,0,2,0,0,0,1
1082628,1/05/2017,2017,Royal Challengers Bangalore,Mumbai Indians,0,9,2,0.222222222,0.25,0.2,0,0,0,0,0,1,0,1,0
1082629,1/05/2017,2017,Gujarat Lions,Rising Pune Supergiants,0,8,3,0.375,0.25,0.5,0,0,0,0,2,0,1,1,0
1082629,1/05/2017,2017,Rising Pune Supergiants,Gujarat Lions,1,9,5,0.555555556,0.6,0.5,0,0,0,0,2,1,1,0,1
1082630,2/05/2017,2017,Delhi Daredevils,Sunrisers Hyderabad,1,8,2,0.25,0.5,0.166666667,0,0,0,0,0,1,1,0,1
1082630,2/05/2017,2017,Sunrisers Hyderabad,Delhi Daredevils,0,9,6,0.666666667,0,0.666666667,0,0,0,0,2,0,1,1,0
1082631,3/05/2017,2017,Kolkata Knight Riders,Rising Pune Supergiants,0,10,7,0.7,0.8,0.6,0,0,0,0,2,0,0,1,1
1082631,3/05/2017,2017,Rising Pune Supergiants,Kolkata Knight Riders,1,10,6,0.6,0.666666667,0.5,0,0,0,0,2,1,0,0,0
1082632,4/05/2017,2017,Delhi Daredevils,Gujarat Lions,1,9,3,0.333333333,0.666666667,0.166666667,0,0,0,0,1,1,1,0,1
1082632,4/05/2017,2017,Gujarat Lions,Delhi Daredevils,0,9,3,0.333333333,0.25,0.4,0,0,0,0,1,0,1,1,0
1082633,5/05/2017,2017,Kings XI Punjab,Royal Challengers Bangalore,1,9,4,0.444444444,0.6,0.25,0,0,0,0,2,0,1,1,0
1082633,5/05/2017,2017,Royal Challengers Bangalore,Kings XI Punjab,0,10,2,0.2,0.25,0.166666667,0,0,0,0,0,1,1,0,1
1082634,6/05/2017,2017,Rising Pune Supergiants,Sunrisers Hyderabad,1,11,7,0.636363636,0.666666667,0.6,0,0,0,0,3,0,0,1,0
1082634,6/05/2017,2017,Sunrisers Hyderabad,Rising Pune Supergiants,0,10,6,0.6,0,0.6,0,0,0,0,2,1,0,0,0
1082635,6/05/2017,2017,Delhi Daredevils,Mumbai Indians,0,10,4,0.4,0.75,0.166666667,0,0,0,0,2,1,1,0,1
1082635,6/05/2017,2017,Mumbai Indians,Delhi Daredevils,1,9,7,0.777777778,0.833333333,0.666666667,0,0,0,0,2,0,1,1,0
1082636,7/05/2017,2017,Kolkata Knight Riders,Royal Challengers Bangalore,1,11,7,0.636363636,0.666666667,0.6,0,0,0,0,1,1,0,0,0
1082636,7/05/2017,2017,Royal Challengers Bangalore,Kolkata Knight Riders,0,11,2,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0,1,1
1082637,7/05/2017,2017,Gujarat Lions,Kings XI Punjab,1,10,3,0.3,0.25,0.333333333,0,0,0,0,1,1,0,0,0
1082637,7/05/2017,2017,Kings XI Punjab,Gujarat Lions,0,10,5,0.5,0.6,0.4,0,0,0,0,2,0,0,1,1
1082638,8/05/2017,2017,Mumbai Indians,Sunrisers Hyderabad,0,10,8,0.8,0.833333333,0.75,0,0,0,0,2,1,0,1,0
1082638,8/05/2017,2017,Sunrisers Hyderabad,Mumbai Indians,1,11,6,0.545454545,0,0.545454545,0,0,0,0,1,0,0,0,0
1082639,9/05/2017,2017,Kings XI Punjab,Kolkata Knight Riders,1,11,5,0.454545455,0.5,0.4,0,0,0,0,2,0,0,1,1
1082639,9/05/2017,2017,Kolkata Knight Riders,Kings XI Punjab,0,12,8,0.666666667,0.666666667,0.666666667,0,0,0,0,1,1,0,0,0
1082640,10/05/2017,2017,Delhi Daredevils,Gujarat Lions,1,11,4,0.363636364,0.6,0.166666667,0,0,0,0,2,1,0,0,0
1082640,10/05/2017,2017,Gujarat Lions,Delhi Daredevils,0,11,4,0.363636364,0.25,0.428571429,0,0,0,0,1,0,0,1,1
1082641,11/05/2017,2017,Kings XI Punjab,Mumbai Indians,1,12,6,0.5,0.571428571,0.4,0,0,0,0,2,0,1,1,0
1082641,11/05/2017,2017,Mumbai Indians,Kings XI Punjab,0,11,8,0.727272727,0.833333333,0.6,0,0,0,0,2,1,1,0,1
1082642,12/05/2017,2017,Delhi Daredevils,Rising Pune Supergiants,1,12,5,0.416666667,0.6,0.285714286,0,0,0,0,2,1,1,1,1
1082642,12/05/2017,2017,Rising Pune Supergiants,Delhi Daredevils,0,12,8,0.666666667,0.666666667,0.666666667,0,0,0,0,3,0,1,0,0
1082643,13/05/2017,2017,Gujarat Lions,Sunrisers Hyderabad,0,12,4,0.333333333,0.2,0.428571429,0,0,0,0,1,0,0,1,1
1082643,13/05/2017,2017,Sunrisers Hyderabad,Gujarat Lions,1,12,7,0.583333333,0,0.583333333,0,0,0,0,1,1,0,0,0
1082644,13/05/2017,2017,Kolkata Knight Riders,Mumbai Indians,0,13,8,0.615384615,0.666666667,0.571428571,0,0,0,0,1,1,1,0,1
1082644,13/05/2017,2017,Mumbai Indians,Kolkata Knight Riders,1,12,8,0.666666667,0.714285714,0.6,0,0,0,0,1,0,1,1,0
1082645,14/05/2017,2017,Kings XI Punjab,Rising Pune Supergiants,0,13,7,0.538461538,0.571428571,0.5,0,0,0,0,2,0,1,1,0
1082645,14/05/2017,2017,Rising Pune Supergiants,Kings XI Punjab,1,13,8,0.615384615,0.666666667,0.571428571,0,0,0,0,2,1,1,0,1
1082646,14/05/2017,2017,Delhi Daredevils,Royal Challengers Bangalore,0,13,6,0.461538462,0.666666667,0.285714286,0,0,0,0,2,0,0,0,1
1082646,14/05/2017,2017,Royal Challengers Bangalore,Delhi Daredevils,1,12,2,0.166666667,0.166666667,0.166666667,0,0,0,0,0,1,0,1,0
1082647,16/05/2017,2017,Mumbai Indians,Rising Pune Supergiants,0,13,9,0.692307692,0.714285714,0.666666667,0,0,0,0,1,1,1,0,1
1082647,16/05/2017,2017,Rising Pune Supergiants,Mumbai Indians,1,14,9,0.642857143,0.714285714,0.571428571,0,0,0,0,2,0,1,1,0
1082648,17/05/2017,2017,Kolkata Knight Riders,Sunrisers Hyderabad,1,14,8,0.571428571,0.571428571,0.571428571,0,0,0,0,1,1,0,0,0
1082648,17/05/2017,2017,Sunrisers Hyderabad,Kolkata Knight Riders,0,13,8,0.615384615,0,0.615384615,0,0,0,0,2,0,0,1,0
1082649,19/05/2017,2017,Kolkata Knight Riders,Mumbai Indians,0,15,9,0.6,0.571428571,0.625,0,0,0,0,1,0,0,1,0
1082649,19/05/2017,2017,Mumbai Indians,Kolkata Knight Riders,1,14,9,0.642857143,0.625,0.666666667,0,0,0,0,1,1,0,0,0
1082650,21/05/2017,2017,Mumbai Indians,Rising Pune Supergiants,1,15,10,0.666666667,0.625,0.714285714,0,0,0,0,2,1,0,1,0
1082650,21/05/2017,2017,Rising Pune Supergiants,Mumbai Indians,0,15,10,0.666666667,0.714285714,0.625,0,0,0,0,2,0,0,0,0
1136561,7/04/2018,2018,Chennai Super Kings,Mumbai Indians,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1136561,7/04/2018,2018,Mumbai Indians,Chennai Super Kings,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1136562,8/04/2018,2018,Delhi Daredevils,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1136562,8/04/2018,2018,Kings XI Punjab,Delhi Daredevils,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1136563,8/04/2018,2018,Kolkata Knight Riders,Royal Challengers Bangalore,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1136563,8/04/2018,2018,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1136564,9/04/2018,2018,Rajasthan Royals,Sunrisers Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1136564,9/04/2018,2018,Sunrisers Hyderabad,Rajasthan Royals,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1136565,10/04/2018,2018,Chennai Super Kings,Kolkata Knight Riders,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1
1136565,10/04/2018,2018,Kolkata Knight Riders,Chennai Super Kings,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
1136566,11/04/2018,2018,Delhi Daredevils,Rajasthan Royals,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1136566,11/04/2018,2018,Rajasthan Royals,Delhi Daredevils,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1136567,12/04/2018,2018,Mumbai Indians,Sunrisers Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1136567,12/04/2018,2018,Sunrisers Hyderabad,Mumbai Indians,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
1136568,13/04/2018,2018,Kings XI Punjab,Royal Challengers Bangalore,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
1136568,13/04/2018,2018,Royal Challengers Bangalore,Kings XI Punjab,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
1136569,14/04/2018,2018,Delhi Daredevils,Mumbai Indians,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1136569,14/04/2018,2018,Mumbai Indians,Delhi Daredevils,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
1136570,14/04/2018,2018,Kolkata Knight Riders,Sunrisers Hyderabad,0,2,1,0.5,1,0,0,0,0,0,0,0,0,1,1
1136570,14/04/2018,2018,Sunrisers Hyderabad,Kolkata Knight Riders,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0
1136571,15/04/2018,2018,Rajasthan Royals,Royal Challengers Bangalore,1,2,1,0.5,1,0,0,0,0,0,0,0,1,1,0
1136571,15/04/2018,2018,Royal Challengers Bangalore,Rajasthan Royals,0,2,1,0.5,1,0,0,0,0,0,0,1,1,0,1
1136572,15/04/2018,2018,Chennai Super Kings,Kings XI Punjab,0,2,2,1,1,1,0,0,0,0,0,1,0,0,0
1136572,15/04/2018,2018,Kings XI Punjab,Chennai Super Kings,1,2,1,0.5,1,0,0,0,0,0,0,0,0,1,1
1136573,16/04/2018,2018,Delhi Daredevils,Kolkata Knight Riders,0,3,1,0.333333333,0,0.333333333,0,0,0,0,1,1,0,0,0
1136573,16/04/2018,2018,Kolkata Knight Riders,Delhi Daredevils,1,3,1,0.333333333,0.5,0,0,0,0,0,1,0,0,1,1
1136574,17/04/2018,2018,Mumbai Indians,Royal Challengers Bangalore,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1
1136574,17/04/2018,2018,Royal Challengers Bangalore,Mumbai Indians,0,3,1,0.333333333,0.5,0,0,0,0,0,1,1,0,0,0
1136575,18/04/2018,2018,Kolkata Knight Riders,Rajasthan Royals,1,4,2,0.5,0.666666667,0,0,0,0,0,1,1,0,0,0
1136575,18/04/2018,2018,Rajasthan Royals,Kolkata Knight Riders,0,3,2,0.666666667,1,0.5,0,0,0,0,2,0,0,1,1
1136576,19/04/2018,2018,Kings XI Punjab,Sunrisers Hyderabad,1,3,2,0.666666667,1,0,0,0,0,0,2,1,1,1,1
1136576,19/04/2018,2018,Sunrisers Hyderabad,Kings XI Punjab,0,3,3,1,1,1,0,0,0,0,3,0,1,0,0
1136577,20/04/2018,2018,Chennai Super Kings,Rajasthan Royals,1,3,2,0.666666667,1,0.5,0,0,0,0,2,0,0,1,0
1136577,20/04/2018,2018,Rajasthan Royals,Chennai Super Kings,0,4,2,0.5,0.5,0.5,0,0,0,0,2,1,0,0,0
1136578,21/04/2018,2018,Kings XI Punjab,Kolkata Knight Riders,1,4,3,0.75,1,0,0,0,0,0,2,1,0,0,0
1136578,21/04/2018,2018,Kolkata Knight Riders,Kings XI Punjab,0,5,3,0.6,0.666666667,0.5,0,0,0,0,2,0,0,1,1
1136579,21/04/2018,2018,Delhi Daredevils,Royal Challengers Bangalore,0,4,1,0.25,0,0.25,0,0,0,0,1,0,1,1,0
1136579,21/04/2018,2018,Royal Challengers Bangalore,Delhi Daredevils,1,4,1,0.25,0.5,0,0,0,0,0,1,1,1,0,1
1136580,22/04/2018,2018,Chennai Super Kings,Sunrisers Hyderabad,1,4,3,0.75,1,0.666666667,0,0,0,0,2,0,1,1,0
1136580,22/04/2018,2018,Sunrisers Hyderabad,Chennai Super Kings,0,4,3,0.75,1,0.5,0,0,0,0,2,1,1,0,1
1136581,22/04/2018,2018,Mumbai Indians,Rajasthan Royals,0,4,1,0.25,0.333333333,0,0,0,0,0,1,1,0,1,0
1136581,22/04/2018,2018,Rajasthan Royals,Mumbai Indians,1,5,2,0.4,0.5,0.333333333,0,0,0,0,1,0,0,0,1
1136582,23/04/2018,2018,Delhi Daredevils,Kings XI Punjab,0,5,1,0.2,0,0.2,0,0,0,0,1,1,0,0,0
1136582,23/04/2018,2018,Kings XI Punjab,Delhi Daredevils,1,5,4,0.8,1,0.5,0,0,0,0,3,0,0,1,0
1136583,24/04/2018,2018,Mumbai Indians,Sunrisers Hyderabad,0,5,1,0.2,0.333333333,0,0,0,0,0,1,1,1,0,1
1136583,24/04/2018,2018,Sunrisers Hyderabad,Mumbai Indians,1,5,3,0.6,0.666666667,0.5,0,0,0,0,1,0,1,1,0
1136584,25/04/2018,2018,Chennai Super Kings,Royal Challengers Bangalore,1,5,4,0.8,1,0.75,0,0,0,0,2,1,0,0,0
